Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
1,True,900,1600,1,45,1,65.24%,89.75,-481,0.07615,-1.07184,-1.20109,0.498,0.577,5.913,111.6,10.35,112500,79722
2,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
3,True,900,1600,1,45,1,65.2%,64.95,-804,-0.37762,-1.4561,-1.19936,0.985,0.577,6.194,106.75,9.1,112500,76692
4,True,900,1600,1,45,1,65.04%,56.9,-419,-1.01957,-0.57629,-1.19976,0.498,0.296,6.728,109.75,5.1,112500,66850
5,True,900,1600,1,45,1,64.84%,53.65,-364,-0.03389,-1.2137,-1.19922,0.659,0.684,6.634,108.35,19.3,112500,53055
6,True,900,1600,1,45,1,64.88%,88.0,-411,-0.46435,-1.09061,-1.20148,0.628,nan,6.489,114.6,15.6,112500,57123
7,True,900,1600,1,45,1,64.8%,62.65,-341,-0.49353,-1.16068,-1.19718,0.725,0.577,6.8,113.95,10.65,112500,50990
8,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
9,True,900,1600,1,45,1,64.88%,59.35,-942,-0.49704,-0.86827,-1.19808,0.939,0.577,6.454,107.35,9.25,112500,55817
10,True,900,1600,1,45,1,65.12%,90.55,-537,0.3523,-1.41224,-1.20124,0.615,0.577,6.04,105.2,9.2,112500,72200
11,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
12,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
13,True,900,1600,1,45,1,65.0%,54.35,-354,0.2809,-0.86641,-1.20021,0.514,nan,7.011,114.25,9.5,112500,64450
14,True,900,1600,1,45,1,65.0%,71.4,-523,-0.4482,-1.25448,-1.1995,0.491,nan,5.961,111.85,23.55,112500,63058
15,True,900,1600,1,45,1,65.2%,90.15,-480,-0.75909,-0.91314,-1.20129,0.5,0.548,6.711,110.4,22.6,112500,75209
16,True,900,1600,1,45,1,64.92%,55.0,-366,-0.12221,-1.04415,-1.20276,1.691,0.529,6.109,116.95,18.8,112500,59822
17,True,900,1600,1,45,1,64.72%,90.7,-316,0.49185,-0.31381,-1.20556,4.919,nan,6.493,100.45,20.65,112500,47411
18,True,900,1600,1,45,1,64.92%,62.45,-462,-0.52692,-1.01294,-1.19906,1.584,0.577,6.232,107.4,8.1,112500,59204
19,True,900,1600,1,45,1,64.76%,91.15,-225,0.07653,-1.13439,-1.2008,0.62,0.577,6.855,111.1,19.95,112500,47873
20,True,900,1600,1,45,1,65.0%,90.95,-245,-0.26366,-1.4682,-1.19935,3.54,nan,5.981,111.95,31.95,112500,64252
21,True,900,1600,1,45,1,65.04%,74.05,-602,-0.50441,-1.6145,-1.20117,0.511,0.577,6.657,106.15,16.05,112500,65279
22,True,900,1600,1,45,1,65.16%,76.95,-390,-1.04601,-1.33676,-1.19868,0.622,nan,5.901,111.55,12.85,112500,73823
23,True,900,1600,1,45,1,65.0%,59.1,-425,-0.37018,-0.57956,-1.19816,0.498,nan,6.473,99.5,13.95,112500,63557
24,True,900,1600,1,45,1,64.84%,66.7,-266,-0.27803,-1.10217,-1.19965,0.53,0.577,6.734,112.15,11.4,112500,54337
25,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
26,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
27,True,900,1600,1,45,1,64.88%,80.85,-264,-0.13147,-0.20997,-1.19792,0.511,0.577,6.503,106.1,5.05,112500,55872
28,True,900,1600,1,45,1,65.08%,84.95,-703,0.29242,0.52334,-1.1984,0.516,0.548,6.312,111.7,6.0,112500,68660
29,True,900,1600,1,45,1,64.92%,53.65,-437,-0.85292,0.19653,-1.20058,0.641,0.577,6.233,127.1,11.7,112500,59501
30,True,900,1600,1,45,1,64.8%,55.35,-249,-1.15022,-1.3958,-1.20038,2.294,0.577,6.343,119.7,19.6,112500,51941
31,True,900,1600,1,45,1,65.04%,54.55,-318,-0.88901,-1.29348,-1.2032,0.674,1.017,6.282,127.8,7.3,112500,65036
32,True,900,1600,1,45,1,65.16%,62.45,-612,-0.57154,-1.1127,-1.20046,0.509,0.548,5.588,112.25,11.1,112500,72874
33,True,900,1600,1,45,1,65.0%,62.2,-439,-0.31183,-1.18165,-1.20316,2.394,nan,6.545,94.05,14.4,112500,62565
34,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
35,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
36,True,900,1600,1,45,1,64.92%,66.15,-363,0.07999,-1.31881,-1.19889,0.516,0.548,6.929,116.45,5.05,112500,58151
37,True,900,1600,1,45,1,64.96%,76.05,-364,0.26131,-0.87513,-1.19799,0.598,0.657,6.156,102.8,13.75,112500,61074
38,True,900,1600,1,45,1,64.76%,64.4,-640,0.89123,-0.247,-1.19678,4.98,0.577,6.105,109.35,10.65,112500,48651
39,True,900,1600,1,45,1,64.88%,74.1,-291,-0.00791,-0.8841,-1.20221,0.591,0.535,6.247,106.5,14.0,112500,57220
40,True,900,1600,1,45,1,65.08%,91.3,-362,-0.5211,-1.33469,-1.19954,0.509,nan,6.993,103.2,15.45,112500,68070
41,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
42,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
43,True,900,1600,1,45,1,65.2%,64.35,-713,-0.69224,-1.05688,-1.19875,0.514,0.577,6.645,113.25,6.15,112500,76309
44,True,900,1600,1,45,1,64.84%,81.3,-308,-0.01935,-0.38671,-1.20077,0.506,0.528,6.129,115.05,12.9,112500,54507
45,True,900,1600,1,45,1,64.96%,74.45,-743,-0.26248,-0.75498,-1.20331,0.522,0.577,6.007,111.7,10.55,112500,62429
46,True,900,1600,1,45,1,65.0%,90.35,-496,-0.55585,-1.36386,-1.19894,0.54,0.707,6.237,111.35,11.45,112500,63190
47,True,900,1600,1,45,1,64.96%,65.9,-316,-1.30198,-1.40401,-1.20288,0.501,0.577,6.613,126.8,20.85,112500,62371
48,True,900,1600,1,45,1,64.96%,80.0,-255,0.37697,-1.41787,-1.19801,8.416,nan,6.522,127.85,17.4,112500,61237
49,True,900,1600,1,45,1,65.16%,65.2,-507,-0.95451,-0.82626,-1.19861,0.476,0.5,6.344,130.3,13.6,112500,73654
50,True,900,1600,1,45,1,65.08%,70.45,-695,-0.7768,-1.5264,-1.20039,1.479,0.512,6.202,106.9,12.65,112500,69503
51,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
52,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
53,True,900,1600,1,45,1,64.8%,77.25,-605,-0.12335,1.3743,-1.20376,0.502,nan,6.88,110.25,27.5,112500,52334
54,True,900,1600,1,45,1,64.84%,91.25,-419,-0.70183,0.54187,-1.20436,0.584,0.707,6.39,128.8,13.0,112500,54937
55,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
56,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
57,True,900,1600,1,45,1,65.12%,54.9,-472,-0.50424,-1.26007,-1.19851,0.668,0.577,6.028,117.15,6.65,112500,71122
58,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
59,True,900,1600,1,45,1,65.0%,92.95,-221,0.00614,-1.64248,-1.19815,0.58,nan,6.422,106.35,28.6,112500,63712
60,True,900,1600,1,45,1,65.16%,62.4,-162,-1.07173,-1.17246,-1.20213,0.668,nan,5.718,123.1,12.5,112500,74899
61,True,900,1600,1,45,1,64.8%,60.65,-292,0.10036,-1.46926,-1.19793,0.534,0.197,6.958,113.75,5.95,112500,51519
62,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
63,True,900,1600,1,45,1,64.96%,69.8,-286,-0.00851,-1.23088,-1.19859,0.506,0.577,6.424,110.2,10.35,112500,60757
64,True,900,1600,1,45,1,65.04%,59.5,-311,-0.85923,-0.92648,-1.1984,10.316,23.071,6.38,108.9,16.25,112500,66350
65,True,900,1600,1,45,1,64.68%,54.3,-232,-1.00349,-0.62677,-1.19597,0.501,0.548,6.169,129.25,6.45,112500,43590
66,True,900,1600,1,45,1,65.08%,53.35,-363,-0.40991,-0.77968,-1.20048,4.627,9.899,5.948,123.45,0.5,112500,69524
67,True,900,1600,1,45,1,64.72%,92.6,-132,0.16194,-1.06028,-1.20097,7.383,0.577,7.05,109.25,13.45,112500,46988
68,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
69,True,900,1600,1,45,1,64.8%,91.65,-371,0.69929,-1.07626,-1.19709,7.88,nan,7.441,88.05,21.15,112500,51083
70,True,900,1600,1,45,1,65.04%,78.6,-443,-0.454,-0.76241,-1.19854,0.557,0.477,5.668,109.7,16.2,112500,66436
71,True,900,1600,1,45,1,65.2%,79.15,-340,-1.14797,-0.49302,-1.19897,0.516,nan,5.969,127.85,10.75,112500,75842
72,True,900,1600,1,45,1,65.16%,65.9,-508,-0.26642,-1.09554,-1.202,0.499,0.577,5.795,115.7,11.2,112500,74875
73,True,900,1600,1,45,1,64.84%,64.95,-488,0.08677,-1.31938,-1.19915,0.676,0.577,6.416,94.3,9.5,112500,53065
74,True,900,1600,1,45,1,65.2%,55.5,-356,-0.38867,-0.91346,-1.1987,0.504,0.707,6.36,109.2,8.05,112500,76158
75,True,900,1600,1,45,1,64.76%,92.25,-216,0.70005,-0.25883,-1.19772,0.739,0.707,6.448,110.1,25.55,112500,48240
76,True,900,1600,1,45,1,65.16%,59.3,-362,-0.72337,-1.48389,-1.20106,0.605,nan,5.904,111.9,8.6,112500,74679
77,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
