Run Number,Catastrophe Point Found?,Fundamentalists Initialised,Speculators Initialised,Speculators Added/Removed Per Cycle,Num Cycle,Cool off Per Cycle,Speculator Proportion at CUSP,Market Price at CUSP,Excess Demand,Kurtosis MP,Kurtosis ED,Kurtosis SP,MP Volatility Last 100 Trades,MP Volatility Last 10 Trades,Overall Sim Volatility,Pre-CUSP Market Price Difference,Last 100 Pre-CUSP Market Prices Difference,Total Trades,Catastrophe Point Index
85,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
86,True,900,1600,1,45,1,64.8%,82.75,-331,0.95292,1.05504,-1.2038,0.865,1.812,7.148,111.8,36.85,112500,50135
87,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
88,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
89,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
90,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
91,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
92,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
93,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
94,True,900,1600,1,45,1,65.04%,66.35,-458,-0.33946,-0.95909,-1.19829,0.516,0.577,6.382,112.4,5.4,112500,66227
95,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
96,True,900,1600,1,45,1,64.88%,69.85,-267,-0.65884,-0.8484,-1.19856,0.5,0.392,6.778,125.65,15.15,112500,56605
97,True,900,1600,1,45,1,65.12%,90.05,-452,-0.61581,-0.70727,-1.19859,0.618,0.79,6.519,106.4,23.9,112500,71324
98,True,900,1600,1,45,1,65.12%,91.75,-385,0.91538,-1.30219,-1.20046,0.58,0.577,5.976,120.0,13.9,112500,72029
99,True,900,1600,1,45,1,65.08%,89.55,-413,-0.62707,-1.43249,-1.20276,0.729,0.577,6.453,113.1,18.6,112500,67560
100,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
101,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
102,True,900,1600,1,45,1,65.0%,68.0,-753,0.0811,0.48343,-1.19974,0.536,0.657,6.385,118.55,9.15,112500,63011
103,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
104,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
105,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
106,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
107,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
108,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
109,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
110,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
111,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
112,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
113,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
114,True,900,1600,1,45,1,65.0%,70.75,-467,-0.28429,-0.68934,-1.20273,0.514,0.577,6.206,103.1,7.0,112500,64881
115,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
116,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
117,True,900,1600,1,45,1,65.12%,53.4,-409,-0.39716,-1.12421,-1.2006,0.58,0.577,6.664,115.45,11.75,112500,70352
118,True,900,1600,1,45,1,64.84%,92.9,-136,0.98813,-1.16833,-1.19973,1.184,0.577,6.829,111.3,21.7,112500,54349
119,True,900,1600,1,45,1,65.08%,61.4,-613,-0.6505,-1.61875,-1.19963,0.678,0.63,6.376,110.75,11.15,112500,69313
120,True,900,1600,1,45,1,65.04%,92.05,-295,-0.34949,0.06792,-1.20016,0.721,0.577,6.595,121.85,6.7,112500,66944
121,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
122,True,900,1600,1,45,1,64.68%,65.95,-135,-0.82676,-1.0006,-1.20001,5.148,3.042,7.027,126.4,18.05,112500,44375
123,True,900,1600,1,45,1,65.24%,59.25,-683,-0.40408,1.85157,-1.19911,0.941,nan,6.196,104.45,7.8,112500,79049
124,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
125,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
126,True,900,1600,1,45,1,65.12%,66.45,-348,-0.81693,-1.02772,-1.1996,1.306,nan,5.776,128.45,11.35,112500,71799
127,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
128,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
129,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
130,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
131,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
132,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
133,True,900,1600,1,45,1,64.92%,57.35,-291,-0.64663,-0.49399,-1.1978,0.588,0.653,6.714,105.15,13.2,112500,58617
134,True,900,1600,1,45,1,65.16%,58.45,-840,-0.76397,1.11294,-1.19865,0.509,nan,6.203,117.7,16.4,112500,73784
135,True,900,1600,1,45,1,64.92%,84.8,-505,-0.41022,-1.69831,-1.1979,22.015,0.517,6.697,108.1,14.7,112500,58480
136,True,900,1600,1,45,1,65.04%,66.35,-267,-0.90129,-1.29448,-1.20002,0.525,nan,5.828,118.0,20.45,112500,66913
137,True,900,1600,1,45,1,64.96%,81.15,-286,-0.3892,-1.01314,-1.20341,0.759,nan,6.527,104.15,14.3,112500,62443
138,True,900,1600,1,45,1,65.16%,84.9,-364,-0.21716,-1.58134,-1.19862,0.791,0.691,6.112,110.55,13.6,112500,73737
139,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
140,True,900,1600,1,45,1,65.04%,64.25,-263,0.51367,0.00849,-1.20108,3.45,nan,6.42,123.75,10.1,112500,67133
141,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
142,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
143,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
144,True,900,1600,1,45,1,65.16%,59.8,-262,-0.82638,-1.02003,-1.19978,1.023,1.226,5.951,98.5,11.8,112500,74348
145,True,900,1600,1,45,1,65.4%,90.1,-455,-0.76785,-0.89107,-1.19904,0.499,0.577,6.755,127.9,12.45,112500,88659
146,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
147,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
148,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
149,True,900,1600,1,45,1,65.08%,58.35,-232,-0.46463,-0.65631,-1.19846,0.69,0.519,6.459,111.1,21.45,112500,68513
150,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
151,True,900,1600,1,45,1,64.92%,70.7,-318,0.02719,-1.14788,-1.19824,1.652,nan,6.465,114.15,11.5,112500,58320
152,True,900,1600,1,45,1,64.88%,66.3,-484,-0.23604,0.5652,-1.19847,0.523,0.707,6.658,129.1,12.6,112500,56580
153,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
154,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
155,True,900,1600,1,45,1,65.04%,63.9,-689,-0.58773,-0.43028,-1.19829,0.552,0.738,6.386,116.3,10.65,112500,66078
156,True,900,1600,1,45,1,65.0%,72.8,-342,-0.55659,-1.40369,-1.19847,0.498,nan,6.79,103.55,19.35,112500,63345
157,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
158,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
159,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
160,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
161,True,900,1600,1,45,1,65.12%,54.9,-316,-1.14465,-1.26436,-1.19944,0.551,0.563,6.076,127.0,16.4,112500,70610
162,True,900,1600,1,45,1,65.12%,57.45,-476,-0.32743,-1.06882,-1.19985,0.663,0.577,5.854,119.0,10.1,112500,71871
163,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
164,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
165,True,900,1600,1,45,1,65.08%,74.15,-445,-0.03958,-1.06527,-1.19862,0.513,nan,6.654,101.0,9.6,112500,68926
166,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
167,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
168,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
169,True,900,1600,1,45,1,65.16%,65.2,-334,0.52715,-1.01725,-1.19861,0.505,0.577,6.592,108.15,16.1,112500,73617
170,True,900,1600,1,45,1,64.96%,72.15,-626,-0.24717,-0.88307,-1.1981,0.645,0.707,6.612,131.65,13.9,112500,61323
171,True,900,1600,1,45,1,65.16%,88.6,-287,-0.65252,-0.39786,-1.19862,0.51,0.548,6.7,98.35,25.25,112500,73719
172,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
173,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
174,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
175,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
176,True,900,1600,1,45,1,64.72%,70.25,-324,-0.12842,-1.58585,-1.1984,0.5,0.577,6.315,88.75,21.65,112500,46669
177,True,900,1600,1,45,1,64.92%,72.85,-382,0.03837,-0.89939,-1.20033,0.553,0.493,6.095,114.45,11.9,112500,59458
178,True,900,1600,1,45,1,64.92%,65.05,-1316,-0.37255,1.29822,-1.19866,0.607,0.505,6.452,112.4,11.7,112500,59103
179,True,900,1600,1,45,1,65.08%,56.9,-277,-0.52137,-1.06849,-1.19848,5.28,0.548,6.164,116.55,9.45,112500,68817
180,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
181,True,900,1600,1,45,1,64.96%,57.5,-333,0.00049,-1.22508,-1.19806,0.499,0.577,6.429,106.95,13.3,112500,60989
182,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
183,True,900,1600,1,45,1,64.92%,79.65,-588,0.14247,-0.46157,-1.19816,0.69,1.175,6.231,120.6,8.55,112500,58352
184,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
185,True,900,1600,1,45,1,65.24%,89.2,-440,-0.32274,-1.01005,-1.19879,0.509,0.577,6.5,119.0,10.8,112500,78588
186,True,900,1600,1,45,1,65.12%,59.15,-446,-0.99947,-1.19869,-1.19863,0.722,0.713,6.219,124.8,7.5,112500,70949
187,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
188,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
189,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
190,True,900,1600,1,45,1,64.96%,81.35,-250,0.04311,-0.96207,-1.20011,0.543,0.638,6.493,105.15,15.55,112500,61925
191,True,900,1600,1,45,1,64.8%,88.75,-225,0.69178,-0.8833,-1.19821,0.5,0.577,6.979,98.15,17.5,112500,51583
192,True,900,1600,1,45,1,65.16%,89.85,-422,0.16209,-0.87622,-1.20178,0.512,0.577,6.337,107.0,8.65,112500,74831
193,True,900,1600,1,45,1,64.88%,67.15,-478,-0.99364,-1.64844,-1.19911,0.513,nan,6.559,110.65,9.35,112500,56729
194,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
195,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
196,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
197,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
198,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
199,True,900,1600,1,45,1,64.92%,61.9,-461,-0.04215,-0.38939,-1.19806,0.699,0.085,6.317,107.75,8.55,112500,58390
200,True,900,1600,1,45,1,65.08%,93.25,-323,-0.97711,-1.35379,-1.19843,0.519,nan,5.801,116.1,6.7,112500,68755
201,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
202,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
203,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
204,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
205,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
206,True,900,1600,1,45,1,65.0%,58.15,-317,0.09875,-0.11336,-1.19954,0.767,0.282,6.43,128.8,10.75,112500,63050
207,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
208,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
209,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
210,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
211,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
212,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
213,True,900,1600,1,45,1,64.72%,96.3,-170,0.59861,-1.09235,-1.20532,0.55,0.548,7.137,104.35,28.2,112500,45100
214,True,900,1600,1,45,1,65.08%,89.95,-585,-0.63654,-1.58735,-1.20198,0.598,0.577,5.936,111.95,7.3,112500,69819
215,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
216,True,900,1600,1,45,1,65.04%,88.95,-263,-0.30278,-1.13895,-1.20201,0.576,nan,6.431,124.3,18.0,112500,67297
217,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
218,True,900,1600,1,45,1,64.96%,92.1,-331,0.24085,-0.32102,-1.19817,0.514,0.577,6.986,122.9,6.3,112500,61365
219,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
220,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
221,True,900,1600,1,45,1,64.92%,91.7,-309,0.6313,-0.27713,-1.19823,0.64,nan,6.288,110.75,14.3,112500,58962
222,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
223,True,900,1600,1,45,1,64.84%,82.6,-226,0.07628,0.92562,-1.20295,0.486,0.707,6.302,101.25,14.5,112500,54781
224,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
225,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
226,True,900,1600,1,45,1,65.16%,72.15,-756,-0.29421,-1.44354,-1.19912,1.071,nan,6.076,115.6,18.6,112500,73237
227,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
228,True,900,1600,1,45,1,65.36%,55.9,-384,-0.60207,-0.17426,-1.19903,0.512,0.548,6.223,112.05,8.25,112500,86028
229,True,900,1600,1,45,1,64.96%,63.65,-321,-0.20708,-0.69186,-1.2027,1.31,2.773,6.485,101.85,17.65,112500,62345
230,True,900,1600,1,45,1,65.08%,56.15,-509,-0.79152,-0.905,-1.20268,0.636,0.858,6.651,109.7,11.7,112500,67569
231,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
232,True,900,1600,1,45,1,65.16%,62.95,-507,-0.37271,-0.33302,-1.19887,0.645,0.479,6.224,120.75,19.75,112500,73352
233,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
234,True,900,1600,1,45,1,64.8%,91.85,-226,-0.59721,1.62517,-1.1984,0.51,0.707,6.803,103.85,13.55,112500,50660
235,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
236,True,900,1600,1,45,1,64.72%,91.2,-308,1.32968,-0.37459,-1.19646,0.555,0.526,6.59,109.8,15.6,112500,46019
237,True,900,1600,1,45,1,65.08%,60.2,-399,-0.07586,-0.53418,-1.19972,5.958,0.354,6.094,117.55,9.2,112500,69336
238,True,900,1600,1,45,1,64.84%,62.65,-450,-0.11391,-1.14534,-1.19859,0.661,0.577,6.623,99.95,18.8,112500,54137
239,True,900,1600,1,45,1,65.04%,54.05,-408,-0.12826,-0.6096,-1.19828,1.399,0.742,6.225,116.35,16.3,112500,66103
240,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
241,True,900,1600,1,45,1,64.92%,53.5,-355,-0.65036,-1.38011,-1.19784,0.921,0.577,6.82,108.85,7.7,112500,58531
242,True,900,1600,1,45,1,65.36%,89.95,-1548,-0.77906,0.54696,-1.19971,0.537,0.707,5.677,100.95,26.6,112500,86804
243,True,900,1600,1,45,1,65.0%,90.75,-288,0.17624,-1.10199,-1.20148,0.525,0.419,6.202,114.9,15.25,112500,64685
244,True,900,1600,1,45,1,65.12%,72.0,-762,-0.71335,-0.80223,-1.20136,0.513,0.577,6.385,109.7,13.85,112500,72224
245,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
246,True,900,1600,1,45,1,64.8%,90.2,-293,-1.07048,-1.20531,-1.19709,0.503,nan,6.231,116.65,19.15,112500,51114
247,True,900,1600,1,45,1,64.92%,59.3,-281,-0.69246,-1.46428,-1.19915,0.593,0.589,6.161,123.85,12.4,112500,59227
248,True,900,1600,1,45,1,65.2%,62.75,-536,-0.57466,-1.45593,-1.19975,0.582,nan,6.03,115.3,11.8,112500,76835
249,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
250,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
251,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
252,True,900,1600,1,45,1,65.08%,91.2,-426,0.88923,-0.73874,-1.19954,0.689,nan,6.081,117.85,14.55,112500,69288
253,True,900,1600,1,45,1,64.8%,93.25,-147,0.44058,-0.87326,-1.20577,0.899,nan,6.831,112.4,16.35,112500,50014
254,True,900,1600,1,45,1,64.92%,61.35,-213,-0.62729,-1.01562,-1.19909,3.861,nan,6.635,116.2,6.85,112500,59211
255,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
256,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
257,True,900,1600,1,45,1,65.0%,77.8,-672,-0.94079,2.06118,-1.19964,0.514,0.577,5.703,122.55,11.9,112500,64323
258,True,900,1600,1,45,1,64.88%,60.75,-501,0.11954,1.66069,-1.19812,0.667,0.577,6.912,107.55,18.95,112500,55805
259,True,900,1600,1,45,1,65.0%,90.3,-257,-0.68048,-0.62714,-1.19816,0.514,0.493,6.27,123.95,10.25,112500,63732
260,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
261,True,900,1600,1,45,1,65.04%,63.95,-671,0.28082,-0.60281,-1.19912,0.577,0.577,6.593,122.6,6.25,112500,66672
262,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
263,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
264,True,900,1600,1,45,1,64.6%,91.75,-186,-0.00386,-0.71507,-1.19819,0.5,0.577,6.527,106.1,7.15,112500,39197
265,True,900,1600,1,45,1,65.08%,70.0,-480,0.27488,-1.65245,-1.19841,0.598,0.577,6.226,110.15,7.8,112500,68722
266,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
267,True,900,1600,1,45,1,64.92%,60.55,-626,-0.06448,-1.0417,-1.19831,0.578,0.707,6.439,116.65,11.7,112500,58993
268,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
269,True,900,1600,1,45,1,64.8%,92.45,-208,-0.74329,-1.31426,-1.19833,0.638,nan,6.67,116.4,12.45,112500,50671
270,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
271,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
272,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
273,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
274,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
275,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
276,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
277,False,900,1600,1,45,1,64.0%,0.0,0,,,,,,,,,112500,0
278,False,900,1600,1,45,1,64.0%,0.0,-1,,,,,,,,,112500,0
279,True,900,1600,1,45,1,64.88%,53.35,-343,-0.43571,-1.42054,-1.19941,0.509,0.577,5.741,106.35,6.1,112500,56789
280,True,900,1600,1,45,1,65.04%,85.2,-473,-0.26285,-1.71142,-1.19862,2.382,nan,6.694,117.95,17.55,112500,65832
281,True,900,1600,1,45,1,64.88%,75.55,-300,-0.29132,-1.37042,-1.20111,2.993,0.471,6.173,105.8,35.1,112500,57070
